,movieId,genres,Title,year_released
546,648,"action, adventure, mystery, thriller",Mission: Impossible ,1996
547,649,"comedy, drama",Cold Fever ,Á köldum klaka (1995
548,650,drama,Moll Flanders ,1996
549,653,"action, adventure, fantasy",Dragonheart ,1996
550,656,comedy,Eddie ,1996
551,661,"adventure, animation, children, fantasy, musical",James and the Giant Peach ,1996
552,662,thriller,Fear ,1996
553,663,comedy,Kids in the Hall: Brain Candy ,1996
554,665,"comedy, drama, war",Underground ,1995
555,667,action,Bloodsport 2 ,a.k.a. Bloodsport II: The Next Kumite (1996
556,668,drama,Song of the Little Road ,Pather Panchali (1955
557,670,drama,"World of Apu, The ",Apur Sansar (1959
558,671,"comedy, sci-fi",Mystery Science Theater 3000: The Movie ,1996
559,673,"adventure, animation, children, comedy, fantasy, sci-fi",Space Jam ,1996
560,674,"adventure, comedy, sci-fi",Barbarella ,1968
561,678,"drama, thriller",Some Folks Call It a Sling Blade ,1993
562,679,drama,"Run of the Country, The ",1995
563,680,"drama, mystery, romance, sci-fi, thriller",Alphaville ,"Alphaville, une étrange aventure de Lemmy Caution (1965"
564,685,drama,It's My Party ,1996
565,688,"action, adventure, comedy, war",Operation Dumbo Drop ,1995
566,691,"comedy, romance",Mrs. Winterbourne ,1996
567,692,"action, sci-fi, thriller",Solo ,1996
568,694,"action, crime, drama","Substitute, The ",1996
569,695,"mystery, thriller",True Crime ,1996
570,697,"drama, romance",Feeling Minnesota ,1996
571,698,drama,Delta of Venus ,1995
572,700,comedy,Angus ,1995
573,703,drama,Boys ,1996
574,704,"action, adventure","Quest, The ",1996
575,706,drama,Sunset Park ,1996
576,707,"crime, drama, thriller",Mulholland Falls ,1996
577,708,"comedy, romance","Truth About Cats & Dogs, The ",1996
578,709,"adventure, animation, children, comedy, musical",Oliver & Company ,1988
579,710,comedy,Celtic Pride ,1996
580,711,"adventure, children",Flipper ,1996
581,714,"drama, mystery, western",Dead Man ,1995
582,715,"drama, romance","Horseman on the Roof, The ","Hussard sur le toit, Le (1995"
583,718,"comedy, fantasy, sci-fi","Visitors, The ","Visiteurs, Les (1993"
584,719,comedy,Multiplicity ,1996
585,720,"adventure, animation, comedy",Wallace & Gromit: The Best of Aardman Animation ,1996
586,722,documentary,"Haunted World of Edward D. Wood Jr., The ",1996
587,724,"drama, fantasy, horror, thriller","Craft, The ",1996
588,725,comedy,"Great White Hype, The ",1996
589,726,drama,Last Dance ,1996
590,728,comedy,Cold Comfort Farm ,1995
591,731,"crime, thriller",Heaven's Prisoners ,1996
592,733,"action, adventure, thriller","Rock, The ",1996
593,735,horror,Cemetery Man ,Dellamorte Dellamore (1994
594,736,"action, adventure, romance, thriller",Twister ,1996
595,737,"action, sci-fi",Barb Wire ,1996
596,741,"animation, sci-fi",Ghost in the Shell ,Kôkaku kidôtai (1995
597,742,"horror, thriller",Thinner ,1996
598,743,comedy,Spy Hard ,1996
599,745,"animation, children, comedy",Wallace & Gromit: A Close Shave ,1995
600,747,comedy,"Stupids, The ",1996
601,748,"action, sci-fi, thriller","Arrival, The ",1996
602,750,"comedy, war",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,1964
603,757,drama,Ashes of Time ,Dung che sai duk (1994
604,759,documentary,Maya Lin: A Strong Clear Vision ,1994
605,760,"drama, war",Stalingrad ,1993
606,761,"action, adventure","Phantom, The ",1996
607,762,"comedy, crime",Striptease ,1996
608,764,"drama, romance",Heavy ,1995
609,765,"comedy, drama",Jack ,1996
610,766,drama,I Shot Andy Warhol ,1996
611,773,drama,Touki Bouki ,1973
612,775,"horror, mystery",Spirits of the Dead ,1968
613,778,"comedy, crime, drama",Trainspotting ,1996
614,779,"drama, romance",'Til There Was You ,1997
615,780,"action, adventure, sci-fi, thriller",Independence Day ,a.k.a. ID4 (1996
616,781,drama,Stealing Beauty ,1996
617,782,"drama, thriller","Fan, The ",1996
618,783,"animation, children, drama, musical, romance","Hunchback of Notre Dame, The ",1996
619,784,"comedy, thriller","Cable Guy, The ",1996
620,785,comedy,Kingpin ,1996
621,786,"action, drama, thriller",Eraser ,1996
622,788,"comedy, fantasy, romance, sci-fi","Nutty Professor, The ",1996
623,790,drama,"Unforgettable Summer, An ",Un été inoubliable (1994
624,791,documentary,"Last Klezmer: Leopold Kozlowski, His Life and Music, The ",1994
625,795,drama,Somebody to Love ,1994
626,798,"action, adventure, drama, thriller",Daylight ,1996
627,799,"comedy, horror, thriller","Frighteners, The ",1996
628,800,"drama, mystery, western",Lone Star ,1996
629,801,"children, comedy",Harriet the Spy ,1996
630,802,"drama, romance",Phenomenon ,1996
631,803,"comedy, drama, romance",Walking and Talking ,1996
632,804,"comedy, romance",She's the One ,1996
633,805,"drama, thriller","Time to Kill, A ",1996
634,806,"crime, drama",American Buffalo ,1996
635,808,"adventure, children",Alaska ,1996
636,809,"action, adventure",Fled ,1996
637,810,"children, comedy, fantasy",Kazaam ,1996
638,813,comedy,Larger Than Life ,1996
639,818,comedy,"Very Brady Sequel, A ",1996
640,823,drama,"Collector, The ",La collectionneuse (1967
641,824,"drama, mystery",Kaspar Hauser ,1993
642,828,"adventure, children","Adventures of Pinocchio, The ",1996
643,829,"comedy, fantasy, musical",Joe's Apartment ,1996
644,830,comedy,"First Wives Club, The ",1996
645,832,"crime, thriller",Ransom ,1996
646,833,comedy,High School High ,1996
647,835,drama,Foxfire ,1996
648,836,"action, adventure, thriller",Chain Reaction ,1996
649,837,"children, comedy, fantasy",Matilda ,1996
650,838,"comedy, drama, romance",Emma ,1996
651,839,"action, thriller","Crow: City of Angels, The ",1996
652,840,"children, comedy",House Arrest ,1996
653,841,horror,Eyes Without a Face ,"Yeux sans visage, Les (1959"
654,842,"comedy, horror",Tales from the Crypt Presents: Bordello of Blood ,1996
655,848,drama,"Spitfire Grill, The ",1996
656,849,"action, adventure, sci-fi, thriller",Escape from L.A. ,1996
657,851,drama,Basquiat ,1996
658,852,"comedy, drama, romance",Tin Cup ,1996
659,858,"crime, drama","Godfather, The ",1972
660,861,"action, comedy, crime, thriller",Supercop ,Police Story 3: Supercop (Jing cha gu shi III: Chao ji jing cha (1992
661,866,"crime, drama, romance, thriller",Bound ,1996
662,867,"comedy, crime",Carpool ,1996
663,869,"crime, drama, musical, thriller",Kansas City ,1996
664,870,comedy,Gone Fishin' ,1997
665,875,"action, crime, drama",Nothing to Lose ,1994
666,876,"action, comedy, crime, thriller",Supercop 2 ,Project S (Chao ji ji hua (1993
667,879,"horror, thriller","Relic, The ",1997
668,880,"sci-fi, thriller","Island of Dr. Moreau, The ",1996
669,881,"children, comedy",First Kid ,1996
670,882,"drama, thriller","Trigger Effect, The ",1996
671,885,"children, drama, fantasy",Bogus ,1996
672,886,"action, comedy, crime",Bulletproof ,1996
673,888,"adventure, animation, children, musical",Land Before Time III: The Time of the Great Giving ,1995
674,889,"drama, romance",1-900 ,06 (1994
675,891,"horror, thriller",Halloween: The Curse of Michael Myers ,Halloween 6: The Curse of Michael Myers (1995
676,892,"comedy, drama, romance",Twelfth Night ,1996
677,893,drama,Mother Night ,1996
678,896,drama,Wild Reeds ,Les roseaux sauvages (1994
679,897,"adventure, drama, romance, war",For Whom the Bell Tolls ,1943
680,898,"comedy, drama, romance","Philadelphia Story, The ",1940
681,899,"comedy, musical, romance",Singin' in the Rain ,1952
682,900,"musical, romance","American in Paris, An ",1951
683,901,"comedy, musical",Funny Face ,1957
684,902,"drama, romance",Breakfast at Tiffany's ,1961
685,903,"drama, mystery, romance, thriller",Vertigo ,1958
686,904,"mystery, thriller",Rear Window ,1954
687,905,"comedy, romance",It Happened One Night ,1934
688,906,"drama, thriller",Gaslight ,1944
689,907,"comedy, musical, romance","Gay Divorcee, The ",1934
690,908,"action, adventure, mystery, romance, thriller",North by Northwest ,1959
691,909,"comedy, drama, romance","Apartment, The ",1960
692,910,"comedy, crime",Some Like It Hot ,1959
693,911,"comedy, crime, mystery, romance, thriller",Charade ,1963
694,912,"drama, romance",Casablanca ,1942
695,913,"film-noir, mystery","Maltese Falcon, The ",1941
696,914,"comedy, drama, musical, romance",My Fair Lady ,1964
697,915,"comedy, romance",Sabrina ,1954
698,916,"comedy, drama, romance",Roman Holiday ,1953
699,917,"children, drama","Little Princess, The ",1939
700,918,musical,Meet Me in St. Louis ,1944
701,919,"adventure, children, fantasy, musical","Wizard of Oz, The ",1939
702,920,"drama, romance, war",Gone with the Wind ,1939
703,921,comedy,My Favorite Year ,1982
704,922,"drama, film-noir, romance",Sunset Blvd. ,a.k.a. Sunset Boulevard (1950
705,923,"drama, mystery",Citizen Kane ,1941
706,924,"adventure, drama, sci-fi",2001: A Space Odyssey ,1968
707,926,drama,All About Eve ,1950
708,927,comedy,"Women, The ",1939
709,928,"drama, mystery, romance, thriller",Rebecca ,1940
710,929,"drama, film-noir, mystery, thriller",Foreign Correspondent ,1940
711,930,"film-noir, romance, thriller",Notorious ,1946
712,931,"mystery, romance, thriller",Spellbound ,1945
713,932,"drama, romance","Affair to Remember, An ",1957
714,933,"crime, mystery, romance, thriller",To Catch a Thief ,1955
715,934,comedy,Father of the Bride ,1950
716,935,"comedy, musical","Band Wagon, The ",1953
717,936,"comedy, romance",Ninotchka ,1939
718,937,"comedy, romance",Love in the Afternoon ,1957
719,938,musical,Gigi ,1958
720,940,"action, adventure, romance","Adventures of Robin Hood, The ",1938
721,941,adventure,"Mark of Zorro, The ",1940
722,942,"crime, film-noir, mystery",Laura ,1944
723,943,"drama, fantasy, romance","Ghost and Mrs. Muir, The ",1947
724,944,drama,Lost Horizon ,1937
725,945,"comedy, musical, romance",Top Hat ,1935
726,946,"comedy, drama, war",To Be or Not to Be ,1942
727,947,"comedy, romance",My Man Godfrey ,1936
728,948,"drama, romance, western",Giant ,1956
729,949,drama,East of Eden ,1955
730,950,"comedy, crime","Thin Man, The ",1934
731,951,"comedy, romance",His Girl Friday ,1940
732,952,"adventure, comedy",Around the World in 80 Days ,1956
733,953,"children, drama, fantasy, romance",It's a Wonderful Life ,1946
734,954,drama,Mr. Smith Goes to Washington ,1939
735,955,"comedy, romance",Bringing Up Baby ,1938
736,956,"drama, romance",Penny Serenade ,1941
737,959,drama,Of Human Bondage ,1934
738,961,drama,Little Lord Fauntleroy ,1936
739,963,musical,"Inspector General, The ",1949
740,965,"drama, mystery, thriller","39 Steps, The ",1935
741,968,"horror, sci-fi, thriller",Night of the Living Dead ,1968
742,969,"adventure, comedy, romance, war","African Queen, The ",1951
743,970,"adventure, comedy, crime, drama, romance",Beat the Devil ,1953
744,971,drama,Cat on a Hot Tin Roof ,1958
745,973,"comedy, drama",Meet John Doe ,1941
746,976,"romance, war","Farewell to Arms, A ",1932
747,979,"drama, war",Nothing Personal ,1995
748,981,drama,Dangerous Ground ,1997
749,982,drama,Picnic ,1955
750,984,"comedy, drama","Pompatus of Love, The ",1996
751,986,"adventure, children",Fly Away Home ,1996
752,987,"drama, romance",Bliss ,1997
753,988,"comedy, drama",Grace of My Heart ,1996
754,990,"action, adventure, thriller",Maximum Risk ,1996
755,991,drama,Michael Collins ,1996
756,993,drama,Infinity ,1996
757,994,"comedy, drama",Big Night ,1996
758,996,"action, crime, drama, thriller",Last Man Standing ,1996
759,998,"action, crime",Set It Off ,1996
760,999,"crime, film-noir",2 Days in the Valley ,1996
761,1003,"drama, thriller",Extreme Measures ,1996
762,1004,"action, thriller","Glimmer Man, The ",1996
763,1005,"children, comedy",D3: The Mighty Ducks ,1996
764,1006,drama,"Chamber, The ",1996
765,1007,"children, comedy, western","Apple Dumpling Gang, The ",1975
766,1008,"adventure, western","Davy Crockett, King of the Wild Frontier ",1955
767,1009,"adventure, children, fantasy",Escape to Witch Mountain ,1975
768,1010,"children, comedy","Love Bug, The ",1969
769,1011,"children, comedy, fantasy, romance",Herbie Rides Again ,1974
770,1012,"children, drama",Old Yeller ,1957
771,1013,"children, comedy, romance","Parent Trap, The ",1961
772,1014,"children, comedy, drama",Pollyanna ,1960
773,1015,"adventure, children, drama",Homeward Bound: The Incredible Journey ,1993
774,1016,"children, comedy","Shaggy Dog, The ",1959
775,1017,"adventure, children",Swiss Family Robinson ,1960
776,1018,"children, comedy, mystery",That Darn Cat! ,1965
777,1019,"adventure, drama, sci-fi","20,000 Leagues Under the Sea ",1954
778,1020,comedy,Cool Runnings ,1993
779,1021,"children, comedy",Angels in the Outfield ,1994
780,1022,"animation, children, fantasy, musical, romance",Cinderella ,1950
781,1023,"animation, children, musical",Winnie the Pooh and the Blustery Day ,1968
782,1024,"animation, children, musical","Three Caballeros, The ",1945
783,1025,"animation, children, fantasy, musical","Sword in the Stone, The ",1963
784,1027,"adventure, drama",Robin Hood: Prince of Thieves ,1991
785,1028,"children, comedy, fantasy, musical",Mary Poppins ,1964
786,1029,"animation, children, drama, musical",Dumbo ,1941
787,1030,"adventure, animation, children, musical",Pete's Dragon ,1977
788,1031,"adventure, children, musical",Bedknobs and Broomsticks ,1971
789,1032,"adventure, animation, children, fantasy, musical",Alice in Wonderland ,1951
790,1033,"animation, children, drama","Fox and the Hound, The ",1981
791,1034,"comedy, crime, drama, thriller",Freeway ,1996
792,1035,"musical, romance","Sound of Music, The ",1965
793,1036,"action, crime, thriller",Die Hard ,1988
794,1037,"action, horror, sci-fi, thriller","Lawnmower Man, The ",1992
795,1040,drama,"Secret Agent, The ",1996
796,1041,drama,Secrets & Lies ,1996
797,1042,"comedy, drama",That Thing You Do! ,1996
798,1043,"drama, romance",To Gillian on Her 37th Birthday ,1996
799,1046,"drama, romance",Beautiful Thing ,1996
800,1047,"action, drama, thriller","Long Kiss Goodnight, The ",1996
801,1049,"action, adventure","Ghost and the Darkness, The ",1996
802,1050,"documentary, drama",Looking for Richard ,1996
803,1051,drama,Trees Lounge ,1996
804,1053,"crime, drama, romance",Normal Life ,1996
805,1054,drama,Get on the Bus ,1996
806,1055,thriller,Shadow Conspiracy ,1997
807,1056,drama,Jude ,1996
808,1057,"comedy, musical, romance",Everyone Says I Love You ,1996
809,1059,"drama, romance",William Shakespeare's Romeo + Juliet ,1996
810,1060,"comedy, drama",Swingers ,1996
811,1061,thriller,Sleepers ,1996
812,1064,"animation, children, comedy, fantasy, musical, romance",Aladdin and the King of Thieves ,1996
813,1066,"comedy, musical, romance",Shall We Dance ,1937
814,1068,"crime, film-noir",Crossfire ,1947
815,1073,"children, comedy, fantasy, musical",Willy Wonka & the Chocolate Factory ,1971
816,1076,"drama, horror, thriller","Innocents, The ",1961
817,1077,"comedy, sci-fi",Sleeper ,1973
818,1078,"comedy, war",Bananas ,1971
819,1079,"comedy, crime","Fish Called Wanda, A ",1988
820,1080,comedy,Monty Python's Life of Brian ,1979
821,1081,"comedy, musical, romance",Victor/Victoria ,1982
822,1082,drama,"Candidate, The ",1972
823,1083,"comedy, musical","Great Race, The ",1965
824,1084,"crime, drama",Bonnie and Clyde ,1967
825,1085,"adventure, drama","Old Man and the Sea, The ",1958
826,1086,"crime, mystery, thriller",Dial M for Murder ,1954
827,1088,"drama, musical, romance",Dirty Dancing ,1987
828,1089,"crime, mystery, thriller",Reservoir Dogs ,1992
829,1090,"drama, war",Platoon ,1986
830,1091,comedy,Weekend at Bernie's ,1989
831,1092,"crime, mystery, thriller",Basic Instinct ,1992
832,1093,drama,"Doors, The ",1991
833,1094,"drama, romance, thriller","Crying Game, The ",1992
834,1095,drama,Glengarry Glen Ross ,1992
835,1096,drama,Sophie's Choice ,1982
836,1097,"children, drama, sci-fi",E.T. the Extra-Terrestrial ,1982
837,1099,"children, drama, fantasy","Christmas Carol, A ",1938
838,1100,"action, drama, romance",Days of Thunder ,1990
839,1101,"action, romance",Top Gun ,1986
840,1103,drama,Rebel Without a Cause ,1955
841,1104,drama,"Streetcar Named Desire, A ",1951
842,1105,horror,Children of the Corn IV: The Gathering ,1996
843,1107,comedy,Loser ,1991
844,1111,documentary,Microcosmos ,Microcosmos: Le peuple de l'herbe (1996
845,1112,"action, comedy, drama",Palookaville ,1996
846,1114,"crime, drama","Funeral, The ",1996
847,1116,drama,"Single Girl, A ","Fille seule, La (1995"
848,1117,drama,"Eighth Day, The ","Huitième jour, Le (1996"
849,1119,drama,Drunks ,1995
850,1120,"comedy, drama","People vs. Larry Flynt, The ",1996
851,1121,drama,Glory Daze ,1995
852,1123,documentary,"Perfect Candidate, A ",1996
853,1124,drama,On Golden Pond ,1981
854,1125,"comedy, crime","Return of the Pink Panther, The ",1975
855,1126,"comedy, fantasy",Drop Dead Fred ,1991
856,1127,"action, adventure, sci-fi, thriller","Abyss, The ",1989
857,1128,horror,"Fog, The ",1980
858,1129,"action, adventure, sci-fi, thriller",Escape from New York ,1981
859,1130,"horror, mystery","Howling, The ",1980
860,1131,"drama, mystery",Jean de Florette ,1986
861,1132,drama,Manon of the Spring ,Manon des sources (1986
862,1135,comedy,Private Benjamin ,1980
863,1136,"adventure, comedy, fantasy",Monty Python and the Holy Grail ,1975
864,1137,romance,Hustler White ,1996
865,1140,drama,Entertaining Angels: The Dorothy Day Story ,1996
866,1144,documentary,"Line King: The Al Hirschfeld Story, The ",1996
867,1147,documentary,When We Were Kings ,1996
868,1148,"animation, children, comedy, crime",Wallace & Gromit: The Wrong Trousers ,1993
